State,Year,Month,ActivityLevel,Temp,Precipitation,PMDI
New Hampshire,2009,2,1,60.2,7.34,1.15
New Hampshire,2009,3,1,66.9,3.71,1.03
New Hampshire,2009,4,1,67.6,3.59,0.72
New Hampshire,2009,5,1,62.7,5.36,1.15
New Hampshire,2009,6,1,45.2,4.05,1.39
New Hampshire,2009,7,1,39.7,2.36,-0.84
New Hampshire,2009,8,1,35.2,5.43,0.6
Vermont,2015,11,1,10.9,2.77,4.04
Vermont,2015,12,1,20.6,2.28,3.14
Vermont,2014,11,1,29.6,2.52,2.17
Vermont,2014,12,1,43.3,2.54,0.49
Vermont,2015,1,3,52.5,5.4,1.59
Vermont,2015,2,10,60.3,4.91,2.32
Vermont,2015,3,3,64,7.06,3.95
Vermont,2015,4,3,66.2,4.54,3.87
Vermont,2015,5,1,55.8,2.42,2.69
Vermont,2015,6,1,42.9,5.09,3.69
Vermont,2015,7,1,39.4,4.03,3.1
Vermont,2015,8,1,21.9,3.86,3.15
Vermont,2015,9,1,20.1,2.51,2.32
Vermont,2015,10,1,23.5,3.1,2.6
Vermont,2013,11,1,35.9,3.94,2.6
Vermont,2013,12,2,46.2,3.32,1.32
Vermont,2014,1,6,56.1,2.34,-0.65
Vermont,2014,2,8,61.8,5.73,0.82
Vermont,2014,3,4,69.4,3.98,0.26
Vermont,2014,3,2,65.4,4.52,0.51
Vermont,2014,5,1,59.2,3.4,-0.12
Vermont,2014,5,1,45.3,9.16,3.13
Vermont,2014,6,1,35,3.17,2.13
Vermont,2014,8,1,20.8,4.03,2.52
Vermont,2014,8,1,15.7,2.29,1.52
Vermont,2014,9,1,17.6,3.56,2.36
Vermont,2012,11,1,27.5,4.7,2.98
Vermont,2012,12,1,41.7,6.22,4.09
Vermont,2013,1,7,56.2,6.77,4.66
Vermont,2013,2,10,62,4.96,4.62
Vermont,2013,3,6,68.5,3.43,3.26
Vermont,2013,3,3,65.8,10.08,6.13
Vermont,2013,5,3,60.8,6.11,6.49
Vermont,2013,6,1,47.7,4.48,6.31
Vermont,2013,6,1,40.2,2.06,3.53
Vermont,2013,8,1,27.9,3.56,3.23
Vermont,2013,8,1,21.4,2.95,2.77
Vermont,2013,9,4,25.6,1.22,0.72
Vermont,2011,11,1,38.7,1.77,-1.56
Vermont,2011,12,1,42.7,3.3,-1.88
Vermont,2012,1,1,57.5,5.56,-0.96
Vermont,2012,2,1,62.2,3.87,-1.08
Vermont,2012,3,1,68,3.54,-1.62
Vermont,2012,3,4,67.1,3.29,-2.11
Vermont,2012,5,1,57.2,5.51,-0.67
Vermont,2012,6,1,49.3,5.18,1.03
Vermont,2012,6,1,33.1,1.13,-1.44
Vermont,2012,8,1,27.4,5.03,0.59
Vermont,2012,9,1,18.6,1.87,-0.46
Vermont,2012,9,1,21.5,1.92,-1.13
Vermont,2010,11,1,29.5,2.38,-1.6
Vermont,2010,12,1,40.8,2.62,-1.87
Vermont,2011,1,1,55.1,5.98,0.17
Vermont,2011,2,1,62,7.96,2.49
Vermont,2011,3,1,69.7,6.33,3.14
Vermont,2011,4,1,64.1,3.41,2.51
Vermont,2011,5,1,56.5,4.41,2.78
Vermont,2011,6,1,47.8,2.37,1.57
Vermont,2011,7,1,31.8,3.88,1.67
Vermont,2011,8,1,21.4,3.43,1.5
Vermont,2011,9,1,14.6,3.11,1.43
Vermont,2011,10,1,16.6,3.18,1.89
Vermont,2009,9,1,18.6,3.38,1.9
Vermont,2009,10,1,40.5,3.25,1.44
Vermont,2009,11,10,53.6,4.68,1.75
Vermont,2009,12,1,62.6,4.57,1.79
Vermont,2010,1,1,66.5,6.27,2.65
Vermont,2010,2,1,63.3,3.48,2.24
Vermont,2010,3,1,57.5,1.85,0.27
Vermont,2010,4,1,49.3,5.13,1.03
Vermont,2010,5,1,33.3,2.55,-0.24
Vermont,2010,6,1,27,4.63,0.94
Vermont,2010,7,1,12.2,2.79,0.61
Vermont,2010,8,1,5.3,1.79,-0.49
Vermont,2010,9,1,22.3,1.34,-1.39
Vermont,2010,10,1,39.5,2.71,-1.55
Vermont,2009,1,1,58.6,3.06,-2
Vermont,2009,2,1,59.9,8.63,2.19
Vermont,2009,3,1,66.2,4.08,1.98
Vermont,2009,4,1,66.6,2.95,0.39
Vermont,2009,5,1,62.4,4.73,0.28
Vermont,2009,6,1,44.3,3.48,0.25
Vermont,2009,7,1,39.2,1.81,-1.41
Vermont,2009,8,1,35.1,5.07,0.62
Massachusetts,2015,11,1,19.8,3.8,3.61
Massachusetts,2015,12,1,28.6,1.79,1.75
Massachusetts,2014,11,1,35.3,3.02,0.71
Massachusetts,2014,12,2,48.3,4.16,0.39
Massachusetts,2015,1,4,57,3.83,0.16
Massachusetts,2015,2,6,62.8,5.6,1.56
Massachusetts,2015,3,3,67.6,8.58,4.12
Massachusetts,2015,4,3,71,4.72,4.15
Massachusetts,2015,5,2,59.8,2.11,2.92
Massachusetts,2015,6,1,48.5,5.98,4.08
Massachusetts,2015,7,1,45.3,3.25,2.78
Massachusetts,2015,8,1,29,4.87,3.24
Massachusetts,2015,9,1,25.9,3.35,2.58
Massachusetts,2015,10,1,29.3,4.45,3.13
Massachusetts,2013,11,1,41.4,10.54,5.07
Massachusetts,2013,12,1,50.6,1.6,1.96
Massachusetts,2014,1,4,60.3,2.74,0.48
Massachusetts,2014,2,3,67.6,3.35,-0.4
Massachusetts,2014,3,2,74.1,2.95,-1.62
Massachusetts,2014,3,2,70.1,3.86,-2.07
Massachusetts,2014,5,2,64.6,2.43,-2.72
Massachusetts,2014,5,1,51.5,6.49,-0.58
Massachusetts,2014,6,1,41,3.82,-0.57
Massachusetts,2014,8,1,27.8,4.06,-0.17
Massachusetts,2014,8,1,22.4,3.55,-0.14
Massachusetts,2014,9,1,25.5,4.18,0.84
Massachusetts,2012,11,1,35.4,3.89,0.78
Massachusetts,2012,12,3,47.7,5.36,1.19
Massachusetts,2013,1,7,58.5,3.67,0.52
Massachusetts,2013,2,4,65.2,5.45,1.44
Massachusetts,2013,3,2,72.8,2.51,0.02
Massachusetts,2013,3,3,69.8,9.48,2.73
Massachusetts,2013,5,1,64.9,7.26,3.64
Massachusetts,2013,6,1,52.6,7.26,4.74
Massachusetts,2013,6,1,45.4,3.76,3.75
Massachusetts,2013,8,1,35.8,4.45,3.62
Massachusetts,2013,8,1,30.5,3.22,2.82
Massachusetts,2013,9,1,33.6,1.08,0.27
Massachusetts,2011,11,1,44.1,1.66,-2.26
Massachusetts,2011,12,1,48.7,2.9,-2.61
Massachusetts,2012,1,2,60.4,4.79,-1.93
Massachusetts,2012,2,2,65,4.07,-1.35
Massachusetts,2012,3,1,73,2.67,-2.01
Massachusetts,2012,3,1,71.5,4.8,-1.36
Massachusetts,2012,5,1,61.9,5.34,-0.13
Massachusetts,2012,6,1,53.5,4.66,0.86
Massachusetts,2012,6,1,39.2,1.14,-1.12
Massachusetts,2012,8,1,34.8,5.45,0.29
Massachusetts,2012,9,1,27.5,1.92,-0.99
Massachusetts,2012,9,1,28.4,4.25,0.25
Massachusetts,2010,11,1,34.9,3.11,-0.33
Massachusetts,2010,12,1,46.3,2.21,-1.59
Massachusetts,2011,1,2,57.7,5.14,-0.34
Massachusetts,2011,2,5,67,9.59,2.41
Massachusetts,2011,3,3,75,3.86,2.11
Massachusetts,2011,4,2,68.1,3.62,1.78
Massachusetts,2011,5,1,60.9,3.45,1.25
Massachusetts,2011,6,1,51.8,1.48,-0.84
Massachusetts,2011,7,1,38.8,3.69,-1.17
Massachusetts,2011,8,1,29.4,4.07,-0.63
Massachusetts,2011,9,1,23.1,3.43,-0.71
Massachusetts,2011,10,1,24.1,4.18,0.44
Massachusetts,2009,9,1,29.1,4.51,0.72
Massachusetts,2009,10,1,45.9,3.87,0.58
Massachusetts,2009,11,10,57.2,3.75,0.45
Massachusetts,2009,12,1,65.9,2.8,-0.48
Massachusetts,2010,1,1,71.2,6.52,1.15
Massachusetts,2010,2,1,67.2,3.07,0.71
Massachusetts,2010,3,1,62.3,1.43,-0.83
Massachusetts,2010,4,1,53.3,6.2,0.77
Massachusetts,2010,5,1,38.8,4.71,1
Massachusetts,2010,6,1,34.7,5.61,1.5
Massachusetts,2010,7,1,21.8,4.03,1.47
Massachusetts,2010,8,1,14.6,2.99,0.96
Massachusetts,2010,9,1,29.4,2.84,-0.04
Massachusetts,2010,10,1,45.5,2.55,-0.94
Massachusetts,2009,1,1,61.8,0.96,-2.1
Massachusetts,2009,2,4,63.6,6.57,0.23
Massachusetts,2009,3,1,71,3.15,-0.03
Massachusetts,2009,4,1,71.1,2.95,-0.85
Massachusetts,2009,5,1,66.2,4.19,-0.94
Massachusetts,2009,6,5,50.1,3.86,-0.68
Massachusetts,2009,7,2,44.7,2.48,-1.8
Massachusetts,2009,8,1,41.8,4.82,-1.23
Connecticut,2015,11,1,21,3,2.31
Connecticut,2015,12,1,30.2,1.48,0.31
Connecticut,2014,11,2,36.8,2.35,-1.21
Connecticut,2014,12,1,49.3,3.95,-1.53
Connecticut,2015,1,2,57.8,3.91,-1.47
Connecticut,2015,2,10,64,6.94,1.19
Connecticut,2015,3,4,68.7,8.82,3.02
Connecticut,2015,4,3,71.7,3.76,2.7
Connecticut,2015,5,1,61,1.98,1.24
Connecticut,2015,6,1,49.5,6.08,2.58
Connecticut,2015,7,1,46,2.74,0.99
Connecticut,2015,8,1,30.1,5.49,1.93
Connecticut,2015,9,1,27,2.94,1.09
Connecticut,2015,10,1,29.8,4.51,2.05
Connecticut,2013,11,3,43,9.95,3.59
Connecticut,2013,12,1,52,1.7,0.75
Connecticut,2014,1,1,60.9,2.94,-0.59
Connecticut,2014,2,6,68.9,3.36,-1.3
Connecticut,2014,3,5,75.1,3.53,-1.91
Connecticut,2014,3,6,71,3.58,-2.12
Connecticut,2014,5,5,65.6,2.62,-2.54
Connecticut,2014,5,0,52.8,5.47,-1.47
Connecticut,2014,6,0,41.9,3.38,-2
Connecticut,2014,8,0,28.2,4.56,-1.21
Connecticut,2014,8,0,23.2,3.36,-1.24
Connecticut,2014,9,1,27.1,3.84,-0.37
Connecticut,2012,11,1,37,4.74,0.15
Connecticut,2012,12,1,48.9,5.52,0.85
Connecticut,2013,1,8,59.7,4.87,0.9
Connecticut,2013,2,5,66.9,6.15,1.6
Connecticut,2013,3,2,74.1,2.17,-0.21
Connecticut,2013,3,1,70.8,11.56,2.99
Connecticut,2013,5,1,66.4,7.78,3.8
Connecticut,2013,6,1,53.4,5.6,4.13
Connecticut,2013,6,0,45.9,3.57,3.02
Connecticut,2013,8,0,36.9,4.53,2.87
Connecticut,2013,8,0,31.7,2.86,1.89
Connecticut,2013,9,6,35,1.09,-0.55
Connecticut,2011,11,1,45.8,1.3,-2.55
Connecticut,2011,12,1,49.7,3,-2.82
Connecticut,2012,1,1,61.6,3.94,-2.78
Connecticut,2012,2,1,66.4,4.3,-2.05
Connecticut,2012,3,1,74.1,3.78,-1.88
Connecticut,2012,3,1,72,3.85,-1.92
Connecticut,2012,5,1,63.3,5.41,-0.84
Connecticut,2012,6,1,54.7,4.36,-0.19
Connecticut,2012,6,1,39.4,0.8,-2
Connecticut,2012,8,1,35.9,4.7,-1.27
Connecticut,2012,9,1,28.8,1.72,-2.09
Connecticut,2012,9,1,29.2,3.62,-1.35
Connecticut,2010,11,1,36,2.35,-2.12
Connecticut,2010,12,1,47.3,1.49,-2.88
Connecticut,2011,1,1,58.2,4.47,-2.36
Connecticut,2011,2,1,67.7,10.6,2.38
Connecticut,2011,3,1,75.9,3.67,1.72
Connecticut,2011,4,1,68.7,3.92,1.41
Connecticut,2011,5,1,61.4,2.84,0.41
Connecticut,2011,6,1,53.4,1.36,-1.28
Connecticut,2011,7,1,39.8,3.7,-1.52
Connecticut,2011,8,1,31.1,3.65,-1.43
Connecticut,2011,9,1,23.6,2.8,-1.58
Connecticut,2011,10,1,25.1,3.42,-1.08
Connecticut,2009,9,1,30.6,4.22,-0.53
Connecticut,2009,10,3,46.7,4.38,-0.17
Connecticut,2009,11,10,58.3,4.79,0.36
Connecticut,2009,12,1,66.8,2.41,-0.72
Connecticut,2010,1,1,71.9,4.84,0.06
Connecticut,2010,2,1,68.4,3.05,-0.56
Connecticut,2010,3,1,63.6,1.39,-1.71
Connecticut,2010,4,1,54.1,4.67,-1.31
Connecticut,2010,5,1,39.7,4.16,-1.31
Connecticut,2010,6,1,35.4,4.88,-0.43
Connecticut,2010,7,1,23.3,3.47,-0.47
Connecticut,2010,8,1,15.8,2.01,-1.41
Connecticut,2010,9,1,31,3.05,-1.53
Connecticut,2010,10,1,47,2.74,-1.89
Connecticut,2009,1,1,62.7,1.21,-2.87
Connecticut,2009,2,10,65.3,6.35,-0.79
Connecticut,2009,3,2,72.2,2.81,-1.41
Connecticut,2009,4,1,72,2.14,-2.57
Connecticut,2009,5,1,67.8,3.62,-2.72
Connecticut,2009,6,1,51.4,3.31,-2.74
Connecticut,2009,7,1,46.1,2.23,-3.43
Connecticut,2009,8,1,43.5,4.14,-3.45
Rhode Island,2015,11,1,23.4,3.81,2.34
Rhode Island,2015,12,1,32,1.96,0.73
Rhode Island,2014,11,1,37.2,2.73,-0.6
Rhode Island,2014,12,1,49.4,5.55,0.21
Rhode Island,2015,1,4,57.8,3.44,-0.15
Rhode Island,2015,2,9,63.5,4.54,0.74
Rhode Island,2015,3,1,69.1,10.32,4.03
Rhode Island,2015,4,1,72.6,3.07,3.31
Rhode Island,2015,5,1,61.7,2.21,2.23
Rhode Island,2015,6,1,50.7,6.77,3.75
Rhode Island,2015,7,1,47.8,3.59,2.71
Rhode Island,2015,8,1,32.1,6.03,3.43
Rhode Island,2015,9,1,28.4,3.3,2.62
Rhode Island,2015,10,1,31.3,4.77,3.2
Rhode Island,2013,11,1,43.6,14.76,6.2
Rhode Island,2013,12,1,52,1.96,3.48
Rhode Island,2014,1,2,60.9,2.73,1.97
Rhode Island,2014,2,2,68.9,3.77,1.54
Rhode Island,2014,3,1,75,3.7,1.23
Rhode Island,2014,3,1,70.8,3.2,0.31
Rhode Island,2014,5,2,65.5,2.94,-0.65
Rhode Island,2014,5,1,53.5,4.36,-0.48
Rhode Island,2014,6,1,43.3,3.67,-1.09
Rhode Island,2014,8,1,30.3,4.21,-0.88
Rhode Island,2014,8,1,25.2,4.07,-0.74
Rhode Island,2014,9,1,28.8,4.56,0.1
Rhode Island,2012,11,1,38,2.52,-0.92
Rhode Island,2012,12,2,49.1,5.35,-0.35
Rhode Island,2013,1,8,58.9,3.4,-0.61
Rhode Island,2013,2,4,66.2,4.41,-0.08
Rhode Island,2013,3,1,73.8,2.73,-0.3
Rhode Island,2013,3,1,71.3,8.18,0.92
Rhode Island,2013,5,1,66.5,6.37,2.11
Rhode Island,2013,6,1,54.9,7.47,3.93
Rhode Island,2013,6,1,47.8,4.52,3.49
Rhode Island,2013,8,1,39,3.99,2.82
Rhode Island,2013,8,1,33.5,3.3,1.99
Rhode Island,2013,9,1,35.7,1.17,-0.47
Rhode Island,2011,11,1,45.5,1.41,-2.4
Rhode Island,2011,12,1,50.1,3.22,-2.6
Rhode Island,2012,1,1,60.6,4.57,-1.93
Rhode Island,2012,2,1,65.7,4.24,-0.94
Rhode Island,2012,3,1,73.6,3.78,-0.18
Rhode Island,2012,3,1,72.5,4.17,0.14
Rhode Island,2012,5,1,63.3,4.53,0.82
Rhode Island,2012,6,1,55.4,3.93,0.91
Rhode Island,2012,6,1,41,0.99,-0.89
Rhode Island,2012,8,1,37.7,5.82,0.48
Rhode Island,2012,9,1,30.5,1.86,-0.95
Rhode Island,2012,9,1,30.3,4.79,0.61
Rhode Island,2010,11,1,37.1,2.49,-0.81
Rhode Island,2010,12,1,47.7,1.8,-1.57
Rhode Island,2011,1,1,58.5,3.58,-1.5
Rhode Island,2011,2,1,68,10.2,2.22
Rhode Island,2011,3,4,76.4,2.88,1.54
Rhode Island,2011,4,1,69.1,3.32,0.88
Rhode Island,2011,5,1,62.1,3.18,0.28
Rhode Island,2011,6,1,54,0.89,-1.5
Rhode Island,2011,7,1,41.3,3.98,-1.69
Rhode Island,2011,8,1,33,4.21,-1.4
Rhode Island,2011,9,1,26,3.31,-1.53
Rhode Island,2011,10,1,27.3,4.23,-0.32
Rhode Island,2009,9,1,32.7,5.91,1.02
Rhode Island,2009,10,2,47.1,4.58,1.07
Rhode Island,2009,11,10,58,3.26,0.29
Rhode Island,2009,12,1,66.4,2.32,-0.52
Rhode Island,2010,1,1,72.3,4.66,0.45
Rhode Island,2010,2,1,68.6,2.55,-0.38
Rhode Island,2010,3,1,64.4,0.86,-1.31
Rhode Island,2010,4,1,55.3,4.45,-0.94
Rhode Island,2010,5,1,41.4,5.14,-0.33
Rhode Island,2010,6,1,37.4,6.02,0.73
Rhode Island,2010,7,1,25.5,3.71,0.61
Rhode Island,2010,8,1,17.7,2.67,-0.32
Rhode Island,2010,9,1,31.8,4.14,0.34
Rhode Island,2010,10,1,47.1,2.51,-0.74
Rhode Island,2009,1,1,61.3,1.04,-1.73
Rhode Island,2009,2,5,64.5,5.35,-0.25
Rhode Island,2009,3,2,72.3,3.12,-0.33
Rhode Island,2009,4,1,72.6,2.52,-1.5
Rhode Island,2009,5,1,67.6,3.99,-1.53
Rhode Island,2009,6,1,52.4,4.02,-1.18
Rhode Island,2009,7,1,47.1,2.59,-1.95
Rhode Island,2009,8,1,45.3,5.22,-1.58
New Jersey,2015,11,1,26.9,2.93,0.7
New Jersey,2015,12,1,35.1,0.66,-1.23
New Jersey,2014,11,1,40.8,2.01,-1.85
New Jersey,2014,12,2,52.5,4.4,-1.33
New Jersey,2015,1,6,61.3,4.43,-0.87
New Jersey,2015,2,6,67.6,6.79,1.48
New Jersey,2015,3,3,72,5,1.7
New Jersey,2015,4,1,74.9,7.39,2.52
New Jersey,2015,5,1,64.7,3.99,2.51
New Jersey,2015,6,1,53.4,5.67,3.43
New Jersey,2015,7,1,49.2,2.19,1.85
New Jersey,2015,8,1,34.4,7.71,3.78
New Jersey,2015,9,1,31.2,2.64,2.76
New Jersey,2015,10,1,31.1,4.62,3.57
New Jersey,2013,11,1,46.2,8.67,4.75
New Jersey,2013,12,1,55.5,2.51,2.64
New Jersey,2014,1,7,64,3.35,1.46
New Jersey,2014,2,6,73.9,2.24,-0.49
New Jersey,2014,3,4,78.3,4.07,-1.63
New Jersey,2014,3,5,74.9,2.51,-2.84
New Jersey,2014,5,2,69.2,3.18,-3.07
New Jersey,2014,5,3,56,5.38,-1.82
New Jersey,2014,6,1,45,2.17,-2.72
New Jersey,2014,8,1,30.8,3.27,-2.53
New Jersey,2014,8,1,27.2,3.33,-2.21
New Jersey,2014,9,2,34.5,3.07,-1.88
New Jersey,2012,11,1,41.3,5.55,-0.33
New Jersey,2012,12,3,53.9,5.68,0.96
New Jersey,2013,1,10,63.7,3.77,0.46
New Jersey,2013,2,10,71.9,3.43,0.03
New Jersey,2013,3,4,78.4,4.12,-0.52
New Jersey,2013,3,5,73.5,15.67,3.36
New Jersey,2013,5,2,68.9,7.12,4.12
New Jersey,2013,6,1,55.9,4.19,4.21
New Jersey,2013,6,2,48.9,3.83,3.74
New Jersey,2013,8,1,40.5,4.21,3.55
New Jersey,2013,8,1,35.6,2.78,2.54
New Jersey,2013,9,1,38.9,1.33,0.23
New Jersey,2011,11,1,49.8,1.65,-2.25
New Jersey,2011,12,1,52.6,2.87,-2.48
New Jersey,2012,1,1,65.1,4.27,-2.34
New Jersey,2012,2,1,70,4.3,-1.56
New Jersey,2012,3,1,77.9,3.43,-2.09
New Jersey,2012,3,1,74.7,4.62,-2.03
New Jersey,2012,5,1,67,4.45,-1.55
New Jersey,2012,6,1,56.8,5.43,0.25
New Jersey,2012,6,1,41.5,1.3,-1.07
New Jersey,2012,8,1,40.6,5.57,0.53
New Jersey,2012,9,1,33.9,3,0.22
New Jersey,2012,9,1,32.9,2.89,0.2
New Jersey,2010,11,1,38.6,2.89,-0.42
New Jersey,2010,12,1,51.5,2.6,-1.24
New Jersey,2011,1,4,60.9,3.82,-1.23
New Jersey,2011,2,9,71.2,9.49,2.2
New Jersey,2011,3,9,77.8,5.27,2.22
New Jersey,2011,4,5,71.4,4.67,2.21
New Jersey,2011,5,1,64.4,2.11,0.98
New Jersey,2011,6,1,57.1,2.01,-0.59
New Jersey,2011,7,1,42.9,2.89,-1.2
New Jersey,2011,8,1,36.1,4.74,0.21
New Jersey,2011,9,1,26,3.12,0.07
New Jersey,2011,10,1,29.5,4.96,1.18
New Jersey,2009,9,1,35.4,3.97,1.21
New Jersey,2009,10,1,50.3,4.42,1.29
New Jersey,2009,11,10,62,4.72,1.32
New Jersey,2009,12,6,70.6,3.32,0.53
New Jersey,2010,1,1,74.1,5.23,1.07
New Jersey,2010,2,1,70.8,4.08,0.74
New Jersey,2010,3,1,66.9,2.5,-0.48
New Jersey,2010,4,1,57,3.64,-0.5
New Jersey,2010,5,1,42,4.34,-0.25
New Jersey,2010,6,1,38.7,4.65,0.53
New Jersey,2010,7,1,27.9,4.43,0.88
New Jersey,2010,8,2,22.3,2.18,0.45
New Jersey,2010,9,1,35.9,4.55,0.76
New Jersey,2010,10,1,51.5,2.66,-0.49
New Jersey,2009,1,1,66,1.21,-1.59
New Jersey,2009,2,5,70.3,8.12,1.54
New Jersey,2009,3,5,75.2,3.68,0.86
New Jersey,2009,4,1,74.3,2.26,-0.91
New Jersey,2009,5,1,70.7,3.6,-1.17
New Jersey,2009,6,1,54.5,4.02,-0.79
New Jersey,2009,7,7,49.6,2.3,-1.6
New Jersey,2009,8,1,48,4.84,-1.22
Delaware,2015,11,1,30.7,2.36,-0.85
Delaware,2015,12,1,38.5,0.44,-2.57
Delaware,2014,11,1,43.3,2.36,-2.88
Delaware,2014,12,1,55,5.29,-1.19
Delaware,2015,1,3,63.8,5.01,-0.2
Delaware,2015,2,5,70.9,5.6,1.61
Delaware,2015,3,1,74.5,2.56,0.51
Delaware,2015,4,1,77.2,8.23,1.95
Delaware,2015,5,1,66.9,5.18,2.49
Delaware,2015,6,1,56.6,6.64,3.78
Delaware,2015,7,1,50.6,4.53,3.94
Delaware,2015,8,1,37.1,7.71,5.23
Delaware,2015,9,1,33.3,2.85,4.26
Delaware,2015,10,1,31.4,3.86,4.47
Delaware,2013,11,1,48.1,6.46,4.76
Delaware,2013,12,2,57.5,1.91,2.38
Delaware,2014,1,4,66.2,2.21,0.48
Delaware,2014,2,6,77.4,2.13,-1.78
Delaware,2014,3,4,79.9,4.31,-2.61
Delaware,2014,3,3,77,3.37,-3
Delaware,2014,5,1,71.4,3.72,-3.02
Delaware,2014,5,1,58.6,5.64,-1.33
Delaware,2014,6,1,47.5,2.03,-2.2
Delaware,2014,8,1,31.7,2.1,-2.57
Delaware,2014,8,1,30.3,3.18,-2.34
Delaware,2014,9,1,38.8,2.37,-2.46
Delaware,2012,11,1,43.9,4.06,-2.1
Delaware,2012,12,4,57.2,3.31,-2.26
Delaware,2013,1,10,66.4,2.39,-2.67
Delaware,2013,2,8,74.3,1.86,-3.26
Delaware,2013,3,2,80.6,3.7,-3.66
Delaware,2013,3,1,75.5,10.07,-0.33
Delaware,2013,5,1,70.7,4.18,0.35
Delaware,2013,6,0,57.2,2.76,0.49
Delaware,2013,6,0,50.8,3.62,0.98
Delaware,2013,8,0,43.4,3.14,0.78
Delaware,2013,8,0,39.3,2.12,-0.25
Delaware,2013,9,0,41.1,2.21,-0.98
Delaware,2011,11,1,52.5,1.07,-2.99
Delaware,2011,12,1,55,2.71,-3.28
Delaware,2012,1,1,67.8,2.45,-3.64
Delaware,2012,2,1,72.9,2.99,-3.65
Delaware,2012,3,1,80.9,3.16,-4.1
Delaware,2012,3,1,76.8,5.81,-3.49
Delaware,2012,5,1,68.4,3.77,-3.35
Delaware,2012,6,0,59.3,8.09,0.39
Delaware,2012,6,0,43.5,0.98,-0.59
Delaware,2012,8,0,44.1,3.97,-0.03
Delaware,2012,9,0,37.4,3.04,-0.27
Delaware,2012,9,0,35.9,2.66,-0.44
Delaware,2010,11,1,40.5,3.54,-0.42
Delaware,2010,12,1,54.6,3.67,-0.33
Delaware,2011,1,1,63.7,2.89,-0.81
Delaware,2011,2,3,73.5,9.57,2.18
Delaware,2011,3,3,79.2,6.56,2.71
Delaware,2011,4,1,73.4,6,3.08
Delaware,2011,5,1,66.7,1.09,1.29
Delaware,2011,6,0,59.5,4.27,1.81
Delaware,2009,9,1,45.1,2.48,1.41
Delaware,2009,10,8,40.4,4.96,2.4
Delaware,2009,11,10,30,3.08,1.9
Delaware,2009,12,1,33.9,4.55,2.57
Delaware,2010,1,1,39.6,3.87,2.39
Delaware,2010,2,1,52.9,4.42,2.49
Delaware,2010,3,1,64.9,3.06,1.35
Delaware,2010,4,1,72.8,2.6,0.15
Delaware,2010,5,1,75.8,5.24,0.44
Delaware,2009,1,1,72.6,4.37,0.19
Delaware,2009,2,1,69.1,3.58,-0.18
Delaware,2009,3,2,59.4,2.44,-0.97
Delaware,2009,4,1,44.6,3.96,-0.81
Delaware,2009,5,1,41,3.84,-0.58
Delaware,2009,6,1,32.1,4.96,0.8
Delaware,2009,7,1,26.2,2.32,0.48
Delaware,2009,8,1,40,4.54,0.74
Delaware,2009,8,1,54.3,3.13,0.44
Maryland,2015,11,1,29.3,2.49,-0.15
Maryland,2015,12,2,37.2,0.51,-1.83
Maryland,2014,11,1,43.1,2.33,-2.38
Maryland,2014,12,2,54.8,4.69,-1.16
Maryland,2015,1,5,63.4,5.93,0.57
Maryland,2015,2,2,71,5.43,1.62
Maryland,2015,3,1,73.5,3.07,0.88
Maryland,2015,4,1,76.2,5.96,1.63
Maryland,2015,5,1,66.5,3.72,1.63
Maryland,2015,6,1,55.4,5.75,2.57
Maryland,2015,7,1,49.6,4.47,2.96
Maryland,2015,8,1,35.4,6.92,4.21
Maryland,2015,9,1,32.2,2.76,3.37
Maryland,2015,10,1,30.8,3.42,3.54
Maryland,2013,11,1,47.5,4.99,3.49
Maryland,2013,12,1,57.5,1.87,1.11
Maryland,2014,1,4,65.7,3.11,-0.36
Maryland,2014,2,2,76.2,2.1,-2.22
Maryland,2014,3,1,79.1,3.78,-2.67
Maryland,2014,3,1,76.4,4.35,-2.78
Maryland,2014,5,1,70.2,5.24,-1.86
Maryland,2014,5,1,57.8,4.82,-0.55
Maryland,2014,6,1,46.1,2.14,-1.16
Maryland,2014,8,1,30.9,2.27,-1.44
Maryland,2014,8,0,29.6,2.37,-1.89
Maryland,2014,9,1,37.6,2.26,-2.08
Maryland,2012,11,1,43.7,5.04,-0.66
Maryland,2012,12,1,56.7,4.77,0.28
Maryland,2013,1,5,65.8,3.2,-0.65
Maryland,2013,2,4,74,2.54,-1.77
Maryland,2013,3,3,79.6,3.29,-2.36
Maryland,2013,3,4,75.1,8.86,0.83
Maryland,2013,5,1,69,8.03,2.76
Maryland,2013,6,1,55.9,3.67,2.87
Maryland,2013,6,1,49.5,3.42,2.83
Maryland,2013,8,1,41.8,3.65,2.69
Maryland,2013,8,1,37.5,2.27,1.3
Maryland,2013,9,1,40.5,2.11,-0.05
Maryland,2011,11,2,52.7,2.14,-1.85
Maryland,2011,12,1,54.2,2.49,-2.14
Maryland,2012,1,1,67.7,3.69,-2.29
Maryland,2012,2,2,71.7,2.99,-2.38
Maryland,2012,3,2,79.8,3.67,-2.67
Maryland,2012,3,1,75.8,4.86,-2.48
Maryland,2012,5,1,67.8,3.61,-2.37
Maryland,2012,6,1,57.5,7.94,1.65
Maryland,2012,6,0,42.6,0.75,0.03
Maryland,2012,8,0,42.2,3.86,0.44
Maryland,2012,9,0,36.3,3.45,0.41
Maryland,2012,9,3,34.5,2.21,-0.39
Maryland,2010,11,1,39.7,3.25,-0.5
Maryland,2010,12,1,54.4,3.07,-0.7
