State,Year,Month,precipitation
Montana,2014,10,0.96
Montana,2014,11,1.98
Montana,2014,12,1.30
Montana,2015,01,1.18
Montana,2015,02,0.90
Montana,2015,03,0.99
Montana,2015,04,1.08
Montana,2015,05,2.43
Montana,2015,06,1.77
Montana,2015,07,1.88
Montana,2015,08,1.01
Montana,2015,09,1.29
Montana,2015,10,1.40
Montana,2015,11,1.34
Montana,2015,12,1.61
Nebraska,2000,01,0.30
Nebraska,2000,02,0.99
Nebraska,2000,03,1.55
Nebraska,2000,04,1.81
Nebraska,2000,05,2.82
Nebraska,2000,06,2.70
Nebraska,2000,07,3.35
Nebraska,2000,08,1.22
Nebraska,2000,09,1.49
Nebraska,2000,10,2.35
Nebraska,2000,11,1.38
Nebraska,2000,12,0.40
Nebraska,2001,01,0.95
Nebraska,2001,02,0.99
Nebraska,2001,03,0.72
Nebraska,2001,04,3.83
Nebraska,2001,05,4.34
Nebraska,2001,06,2.09
Nebraska,2001,07,3.85
Nebraska,2001,08,2.16
Nebraska,2001,09,2.76
Nebraska,2001,10,1.09
Nebraska,2001,11,1.59
Nebraska,2001,12,0.11
Nebraska,2002,01,0.23
Nebraska,2002,02,0.26
Nebraska,2002,03,0.82
Nebraska,2002,04,1.50
Nebraska,2002,05,2.43
Nebraska,2002,06,1.47
Nebraska,2002,07,1.12
Nebraska,2002,08,3.52
Nebraska,2002,09,1.42
Nebraska,2002,10,2.63
Nebraska,2002,11,0.16
Nebraska,2002,12,0.09
Nebraska,2003,01,0.37
Nebraska,2003,02,0.67
Nebraska,2003,03,1.20
Nebraska,2003,04,3.23
Nebraska,2003,05,3.24
Nebraska,2003,06,4.25
Nebraska,2003,07,1.43
Nebraska,2003,08,1.35
Nebraska,2003,09,2.21
Nebraska,2003,10,0.75
Nebraska,2003,11,0.93
Nebraska,2003,12,0.35
Nebraska,2004,01,0.50
Nebraska,2004,02,0.74
Nebraska,2004,03,1.95
Nebraska,2004,04,1.76
Nebraska,2004,05,3.29
Nebraska,2004,06,2.85
Nebraska,2004,07,4.11
Nebraska,2004,08,1.46
Nebraska,2004,09,3.49
Nebraska,2004,10,1.20
Nebraska,2004,11,1.48
Nebraska,2004,12,0.10
Nebraska,2005,01,0.54
Nebraska,2005,02,0.78
Nebraska,2005,03,1.48
Nebraska,2005,04,3.19
Nebraska,2005,05,3.31
Nebraska,2005,06,5.39
Nebraska,2005,07,1.91
Nebraska,2005,08,3.04
Nebraska,2005,09,1.05
Nebraska,2005,10,1.50
Nebraska,2005,11,1.01
Nebraska,2005,12,0.37
Nebraska,2006,01,0.34
Nebraska,2006,02,0.23
Nebraska,2006,03,2.06
Nebraska,2006,04,2.20
Nebraska,2006,05,1.16
Nebraska,2006,06,3.16
Nebraska,2006,07,1.86
Nebraska,2006,08,3.82
Nebraska,2006,09,3.48
Nebraska,2006,10,1.03
Nebraska,2006,11,0.24
Nebraska,2006,12,1.98
Nebraska,2007,01,0.58
Nebraska,2007,02,0.96
Nebraska,2007,03,2.25
Nebraska,2007,04,3.77
Nebraska,2007,05,5.19
Nebraska,2007,06,2.82
Nebraska,2007,07,2.46
Nebraska,2007,08,4.27
Nebraska,2007,09,1.82
Nebraska,2007,10,3.08
Nebraska,2007,11,0.05
Nebraska,2007,12,1.39
Nebraska,2008,01,0.19
Nebraska,2008,02,0.39
Nebraska,2008,03,0.82
Nebraska,2008,04,2.89
Nebraska,2008,05,5.87
Nebraska,2008,06,4.17
Nebraska,2008,07,3.10
Nebraska,2008,08,2.22
Nebraska,2008,09,2.71
Nebraska,2008,10,4.42
Nebraska,2008,11,0.79
Nebraska,2008,12,0.53
Nebraska,2009,01,0.44
Nebraska,2009,02,0.71
Nebraska,2009,03,0.69
Nebraska,2009,04,2.74
Nebraska,2009,05,2.18
Nebraska,2009,06,5.52
Nebraska,2009,07,3.07
Nebraska,2009,08,3.67
Nebraska,2009,09,1.52
Nebraska,2009,10,3.74
Nebraska,2009,11,0.28
Nebraska,2009,12,1.14
Nebraska,2010,01,0.37
Nebraska,2010,02,0.73
Nebraska,2010,03,1.69
Nebraska,2010,04,2.97
Nebraska,2010,05,3.03
Nebraska,2010,06,7.40
Nebraska,2010,07,4.03
Nebraska,2010,08,2.85
Nebraska,2010,09,2.04
Nebraska,2010,10,0.92
Nebraska,2010,11,0.67
Nebraska,2010,12,0.37
Nebraska,2011,01,0.93
Nebraska,2011,02,0.64
Nebraska,2011,03,0.88
Nebraska,2011,04,2.80
Nebraska,2011,05,5.43
Nebraska,2011,06,3.99
Nebraska,2011,07,3.71
Nebraska,2011,08,3.56
Nebraska,2011,09,0.88
Nebraska,2011,10,1.92
Nebraska,2011,11,0.48
Nebraska,2011,12,0.59
Nebraska,2012,01,0.16
Nebraska,2012,02,1.34
Nebraska,2012,03,0.57
Nebraska,2012,04,3.13
Nebraska,2012,05,2.04
Nebraska,2012,06,1.65
Nebraska,2012,07,1.03
Nebraska,2012,08,1.06
Nebraska,2012,09,0.49
Nebraska,2012,10,0.88
Nebraska,2012,11,0.29
Nebraska,2012,12,0.72
Nebraska,2013,01,0.32
Nebraska,2013,02,0.83
Nebraska,2013,03,0.95
Nebraska,2013,04,2.77
Nebraska,2013,05,4.86
Nebraska,2013,06,2.43
Nebraska,2013,07,2.11
Nebraska,2013,08,3.00
Nebraska,2013,09,2.32
Nebraska,2013,10,2.80
Nebraska,2013,11,0.78
Nebraska,2013,12,0.27
Nebraska,2014,01,0.22
Nebraska,2014,02,0.64
Nebraska,2014,03,0.50
Nebraska,2014,04,1.99
Nebraska,2014,05,2.63
Nebraska,2014,06,7.23
Nebraska,2014,07,1.72
Nebraska,2014,08,4.70
Nebraska,2014,09,2.57
Nebraska,2014,10,1.34
Nebraska,2014,11,0.32
Nebraska,2014,12,1.12
Nebraska,2015,01,0.21
Nebraska,2015,02,0.68
Nebraska,2015,03,0.24
Nebraska,2015,04,2.64
Nebraska,2015,05,5.89
Nebraska,2015,06,4.73
Nebraska,2015,07,3.33
Nebraska,2015,08,2.83
Nebraska,2015,09,2.54
Nebraska,2015,10,1.43
Nebraska,2015,11,1.95
Nebraska,2015,12,1.60
Nevada,2000,01,1.43
Nevada,2000,02,2.28
Nevada,2000,03,0.97
Nevada,2000,04,0.69
Nevada,2000,05,1.06
Nevada,2000,06,0.25
Nevada,2000,07,0.04
Nevada,2000,08,1.03
Nevada,2000,09,0.33
Nevada,2000,10,1.65
Nevada,2000,11,0.39
Nevada,2000,12,0.36
Nevada,2001,01,1.14
Nevada,2001,02,1.09
Nevada,2001,03,1.00
Nevada,2001,04,1.19
Nevada,2001,05,0.16
Nevada,2001,06,0.13
Nevada,2001,07,0.81
Nevada,2001,08,0.27
Nevada,2001,09,0.25
Nevada,2001,10,0.28
Nevada,2001,11,1.24
Nevada,2001,12,1.37
Nevada,2002,01,0.67
Nevada,2002,02,0.57
Nevada,2002,03,0.53
Nevada,2002,04,0.86
Nevada,2002,05,0.40
Nevada,2002,06,0.26
Nevada,2002,07,0.31
Nevada,2002,08,0.06
Nevada,2002,09,0.47
Nevada,2002,10,0.36
Nevada,2002,11,0.94
Nevada,2002,12,0.81
Nevada,2003,01,0.52
Nevada,2003,02,1.05
Nevada,2003,03,0.80
Nevada,2003,04,1.68
Nevada,2003,05,0.90
Nevada,2003,06,0.10
Nevada,2003,07,0.50
Nevada,2003,08,1.15
Nevada,2003,09,0.31
Nevada,2003,10,0.12
Nevada,2003,11,0.98
Nevada,2003,12,1.71
Nevada,2004,01,0.53
Nevada,2004,02,1.65
Nevada,2004,03,0.34
Nevada,2004,04,1.02
Nevada,2004,05,0.59
Nevada,2004,06,0.34
Nevada,2004,07,0.54
Nevada,2004,08,0.82
Nevada,2004,09,0.45
Nevada,2004,10,2.36
Nevada,2004,11,1.40
Nevada,2004,12,1.30
Nevada,2005,01,2.25
Nevada,2005,02,1.43
Nevada,2005,03,1.26
Nevada,2005,04,1.34
Nevada,2005,05,1.99
Nevada,2005,06,0.51
Nevada,2005,07,0.37
Nevada,2005,08,0.59
Nevada,2005,09,0.37
Nevada,2005,10,0.86
Nevada,2005,11,0.74
Nevada,2005,12,1.84
Nevada,2006,01,1.47
Nevada,2006,02,0.79
Nevada,2006,03,1.74
Nevada,2006,04,1.77
Nevada,2006,05,0.54
Nevada,2006,06,0.29
Nevada,2006,07,0.68
Nevada,2006,08,0.06
Nevada,2006,09,0.20
Nevada,2006,10,0.86
Nevada,2006,11,0.61
Nevada,2006,12,0.66
Nevada,2007,01,0.33
Nevada,2007,02,1.01
Nevada,2007,03,0.59
Nevada,2007,04,0.90
Nevada,2007,05,0.28
Nevada,2007,06,0.34
Nevada,2007,07,0.39
Nevada,2007,08,0.57
Nevada,2007,09,0.87
Nevada,2007,10,0.61
Nevada,2007,11,0.32
Nevada,2007,12,1.38
Nevada,2008,01,1.48
Nevada,2008,02,1.10
Nevada,2008,03,0.38
Nevada,2008,04,0.23
Nevada,2008,05,1.01
Nevada,2008,06,0.25
Nevada,2008,07,0.32
Nevada,2008,08,0.17
Nevada,2008,09,0.14
Nevada,2008,10,0.37
Nevada,2008,11,1.12
Nevada,2008,12,1.12
Nevada,2009,01,0.87
Nevada,2009,02,1.14
Nevada,2009,03,0.65
Nevada,2009,04,1.05
Nevada,2009,05,0.61
Nevada,2009,06,1.84
Nevada,2009,07,0.40
Nevada,2009,08,0.35
Nevada,2009,09,0.14
Nevada,2009,10,0.78
Nevada,2009,11,0.18
Nevada,2009,12,1.21
Nevada,2010,01,1.45
Nevada,2010,02,1.03
Nevada,2010,03,0.94
Nevada,2010,04,1.27
Nevada,2010,05,1.07
Nevada,2010,06,0.20
Nevada,2010,07,0.35
Nevada,2010,08,0.25
Nevada,2010,09,0.26
Nevada,2010,10,2.23
Nevada,2010,11,1.19
Nevada,2010,12,2.82
Nevada,2011,01,0.29
Nevada,2011,02,0.83
Nevada,2011,03,1.57
Nevada,2011,04,1.22
Nevada,2011,05,1.53
Nevada,2011,06,0.55
Nevada,2011,07,0.50
Nevada,2011,08,0.23
Nevada,2011,09,0.48
Nevada,2011,10,0.93
Nevada,2011,11,0.38
Nevada,2011,12,0.11
Nevada,2012,01,0.94
Nevada,2012,02,0.53
Nevada,2012,03,1.01
Nevada,2012,04,0.67
Nevada,2012,05,0.30
Nevada,2012,06,0.09
Nevada,2012,07,0.85
Nevada,2012,08,1.00
Nevada,2012,09,0.53
Nevada,2012,10,0.67
Nevada,2012,11,0.48
Nevada,2012,12,1.81
Nevada,2013,01,0.68
Nevada,2013,02,0.38
Nevada,2013,03,0.42
Nevada,2013,04,0.51
Nevada,2013,05,0.70
Nevada,2013,06,0.12
Nevada,2013,07,0.76
Nevada,2013,08,0.54
Nevada,2013,09,1.39
Nevada,2013,10,0.59
Nevada,2013,11,0.74
Nevada,2013,12,0.63
Nevada,2014,01,0.51
Nevada,2014,02,1.20
Nevada,2014,03,1.03
Nevada,2014,04,0.66
Nevada,2014,05,0.79
Nevada,2014,06,0.12
Nevada,2014,07,0.77
Nevada,2014,08,1.49
Nevada,2014,09,1.19
Nevada,2014,10,0.12
Nevada,2014,11,0.71
Nevada,2014,12,1.33
Nevada,2015,01,0.50
Nevada,2015,02,0.58
Nevada,2015,03,0.38
Nevada,2015,04,0.70
Nevada,2015,05,2.11
Nevada,2015,06,0.56
Nevada,2015,07,1.22
Nevada,2015,08,0.49
Nevada,2015,09,0.34
Nevada,2015,10,1.83
Nevada,2015,11,1.29
Nevada,2015,12,1.34
New Hampshire,2000,01,3.89
New Hampshire,2000,02,3.56
New Hampshire,2000,03,3.76
New Hampshire,2000,04,6.40
New Hampshire,2000,05,4.64
New Hampshire,2000,06,3.84
New Hampshire,2000,07,5.15
New Hampshire,2000,08,3.12
New Hampshire,2000,09,3.08
New Hampshire,2000,10,2.98
New Hampshire,2000,11,3.80
New Hampshire,2000,12,4.56
New Hampshire,2001,01,1.58
New Hampshire,2001,02,3.22
New Hampshire,2001,03,6.06
New Hampshire,2001,04,1.09
New Hampshire,2001,05,1.92
New Hampshire,2001,06,4.84
New Hampshire,2001,07,3.57
New Hampshire,2001,08,1.78
New Hampshire,2001,09,4.28
New Hampshire,2001,10,1.74
New Hampshire,2001,11,2.21
New Hampshire,2001,12,2.58
New Hampshire,2002,01,2.63
New Hampshire,2002,02,3.06
New Hampshire,2002,03,3.93
New Hampshire,2002,04,4.53
New Hampshire,2002,05,4.69
New Hampshire,2002,06,6.03
New Hampshire,2002,07,2.13
New Hampshire,2002,08,2.04
New Hampshire,2002,09,3.84
New Hampshire,2002,10,3.64
New Hampshire,2002,11,4.84
New Hampshire,2002,12,3.53
New Hampshire,2003,01,2.34
New Hampshire,2003,02,2.74
New Hampshire,2003,03,3.20
New Hampshire,2003,04,2.98
New Hampshire,2003,05,4.50
New Hampshire,2003,06,2.90
New Hampshire,2003,07,3.21
New Hampshire,2003,08,6.25
New Hampshire,2003,09,5.34
New Hampshire,2003,10,6.40
New Hampshire,2003,11,3.76
New Hampshire,2003,12,6.77
New Hampshire,2004,01,0.93
New Hampshire,2004,02,1.34
New Hampshire,2004,03,1.80
New Hampshire,2004,04,5.60
New Hampshire,2004,05,5.41
New Hampshire,2004,06,2.59
New Hampshire,2004,07,4.74
New Hampshire,2004,08,5.81
New Hampshire,2004,09,4.55
New Hampshire,2004,10,1.98
New Hampshire,2004,11,4.10
New Hampshire,2004,12,4.39
New Hampshire,2005,01,3.15
New Hampshire,2005,02,2.80
New Hampshire,2005,03,3.98
New Hampshire,2005,04,5.61
New Hampshire,2005,05,5.16
New Hampshire,2005,06,5.36
New Hampshire,2005,07,4.05
New Hampshire,2005,08,4.02
New Hampshire,2005,09,3.47
New Hampshire,2005,10,13.66
New Hampshire,2005,11,5.63
New Hampshire,2005,12,4.21
New Hampshire,2006,01,4.38
New Hampshire,2006,02,2.40
New Hampshire,2006,03,1.42
New Hampshire,2006,04,2.98
New Hampshire,2006,05,9.17
New Hampshire,2006,06,9.20
New Hampshire,2006,07,5.53
New Hampshire,2006,08,4.49
New Hampshire,2006,09,2.51
New Hampshire,2006,10,7.85
New Hampshire,2006,11,4.68
New Hampshire,2006,12,3.65
New Hampshire,2007,01,3.17
New Hampshire,2007,02,2.08
New Hampshire,2007,03,3.54
New Hampshire,2007,04,7.32
New Hampshire,2007,05,3.54
New Hampshire,2007,06,3.43
New Hampshire,2007,07,5.02
New Hampshire,2007,08,2.73
New Hampshire,2007,09,3.37
New Hampshire,2007,10,4.97
New Hampshire,2007,11,4.43
New Hampshire,2007,12,4.73
New Hampshire,2008,01,2.58
New Hampshire,2008,02,7.85
New Hampshire,2008,03,5.17
New Hampshire,2008,04,3.92
New Hampshire,2008,05,1.12
New Hampshire,2008,06,6.29
New Hampshire,2008,07,7.09
New Hampshire,2008,08,5.81
New Hampshire,2008,09,6.51
New Hampshire,2008,10,3.85
New Hampshire,2008,11,4.44
New Hampshire,2008,12,6.15
New Hampshire,2009,01,3.04
New Hampshire,2009,02,2.37
New Hampshire,2009,03,2.84
New Hampshire,2009,04,3.50
New Hampshire,2009,05,4.70
New Hampshire,2009,06,6.24
New Hampshire,2009,07,7.66
New Hampshire,2009,08,5.17
New Hampshire,2009,09,1.63
New Hampshire,2009,10,5.99
New Hampshire,2009,11,4.10
New Hampshire,2009,12,4.44
New Hampshire,2010,01,2.78
New Hampshire,2010,02,4.10
New Hampshire,2010,03,7.42
New Hampshire,2010,04,2.82
New Hampshire,2010,05,2.29
New Hampshire,2010,06,4.62
New Hampshire,2010,07,3.48
New Hampshire,2010,08,3.74
New Hampshire,2010,09,2.94
New Hampshire,2010,10,7.84
New Hampshire,2010,11,3.66
New Hampshire,2010,12,4.30
New Hampshire,2011,01,2.57
New Hampshire,2011,02,3.44
New Hampshire,2011,03,4.87
New Hampshire,2011,04,5.42
New Hampshire,2011,05,5.09
New Hampshire,2011,06,4.44
New Hampshire,2011,07,2.69
New Hampshire,2011,08,9.09
New Hampshire,2011,09,6.03
New Hampshire,2011,10,6.22
New Hampshire,2011,11,3.41
New Hampshire,2011,12,4.23
New Hampshire,2012,01,3.21
New Hampshire,2012,02,1.14
New Hampshire,2012,03,1.95
New Hampshire,2012,04,3.24
New Hampshire,2012,05,5.74
New Hampshire,2012,06,5.39
New Hampshire,2012,07,2.95
New Hampshire,2012,08,4.76
New Hampshire,2012,09,5.06
New Hampshire,2012,10,5.51
New Hampshire,2012,11,0.80
New Hampshire,2012,12,5.43
New Hampshire,2013,01,1.98
New Hampshire,2013,02,3.09
New Hampshire,2013,03,2.29
New Hampshire,2013,04,2.44
New Hampshire,2013,05,5.48
New Hampshire,2013,06,7.04
New Hampshire,2013,07,5.90
New Hampshire,2013,08,3.34
New Hampshire,2013,09,5.07
New Hampshire,2013,10,1.55
New Hampshire,2013,11,3.89
New Hampshire,2013,12,3.68
New Hampshire,2014,01,3.46
New Hampshire,2014,02,3.69
New Hampshire,2014,03,4.11
New Hampshire,2014,04,3.03
New Hampshire,2014,05,4.56
New Hampshire,2014,06,3.91
New Hampshire,2014,07,7.28
New Hampshire,2014,08,3.58
New Hampshire,2014,09,1.63
New Hampshire,2014,10,5.67
New Hampshire,2014,11,3.27
New Hampshire,2014,12,5.47
New Hampshire,2015,01,3.35
New Hampshire,2015,02,2.42
New Hampshire,2015,03,1.65
New Hampshire,2015,04,2.80
New Hampshire,2015,05,1.94
New Hampshire,2015,06,7.34
New Hampshire,2015,07,3.71
New Hampshire,2015,08,3.59
New Hampshire,2015,09,5.36
New Hampshire,2015,10,4.05
New Hampshire,2015,11,2.36
New Hampshire,2015,12,5.43
New Jersey,2000,01,3.10
New Jersey,2000,02,2.16
New Jersey,2000,03,4.61
New Jersey,2000,04,3.33
New Jersey,2000,05,3.82
New Jersey,2000,06,4.38
New Jersey,2000,07,5.76
New Jersey,2000,08,5.34
New Jersey,2000,09,5.23
New Jersey,2000,10,0.77
New Jersey,2000,11,3.15
New Jersey,2000,12,3.61
New Jersey,2001,01,3.03
New Jersey,2001,02,2.62
New Jersey,2001,03,5.95
New Jersey,2001,04,1.83
New Jersey,2001,05,3.16
New Jersey,2001,06,5.24
New Jersey,2001,07,3.10
New Jersey,2001,08,3.53
New Jersey,2001,09,2.93
New Jersey,2001,10,0.93
New Jersey,2001,11,1.00
New Jersey,2001,12,2.22
New Jersey,2002,01,2.21
New Jersey,2002,02,0.75
New Jersey,2002,03,4.21
New Jersey,2002,04,3.83
New Jersey,2002,05,4.26
New Jersey,2002,06,4.95
New Jersey,2002,07,1.66
New Jersey,2002,08,3.73
New Jersey,2002,09,3.95
New Jersey,2002,10,6.74
New Jersey,2002,11,5.10
New Jersey,2002,12,4.53
New Jersey,2003,01,2.54
New Jersey,2003,02,4.69
New Jersey,2003,03,4.07
New Jersey,2003,04,2.86
New Jersey,2003,05,3.77
New Jersey,2003,06,8.42
New Jersey,2003,07,3.87
New Jersey,2003,08,4.92
New Jersey,2003,09,6.26
New Jersey,2003,10,4.99
New Jersey,2003,11,4.32
New Jersey,2003,12,5.77
New Jersey,2004,01,1.98
New Jersey,2004,02,2.52
New Jersey,2004,03,3.30
New Jersey,2004,04,5.32
New Jersey,2004,05,3.75
New Jersey,2004,06,3.05
New Jersey,2004,07,7.51
New Jersey,2004,08,4.83
New Jersey,2004,09,6.06
New Jersey,2004,10,2.28
New Jersey,2004,11,4.62
New Jersey,2004,12,3.48
New Jersey,2005,01,4.35
New Jersey,2005,02,2.42
New Jersey,2005,03,4.01
New Jersey,2005,04,4.48
New Jersey,2005,05,2.56
New Jersey,2005,06,3.54
New Jersey,2005,07,4.64
New Jersey,2005,08,2.12
New Jersey,2005,09,1.19
New Jersey,2005,10,12.00
New Jersey,2005,11,3.91
New Jersey,2005,12,3.61
New Jersey,2006,01,5.17
New Jersey,2006,02,1.76
New Jersey,2006,03,0.82
New Jersey,2006,04,3.64
New Jersey,2006,05,3.04
New Jersey,2006,06,7.88
New Jersey,2006,07,5.18
New Jersey,2006,08,3.76
New Jersey,2006,09,5.84
New Jersey,2006,10,6.28
New Jersey,2006,11,5.88
New Jersey,2006,12,2.16
New Jersey,2007,01,3.60
New Jersey,2007,02,1.97
New Jersey,2007,03,4.11
New Jersey,2007,04,8.45
New Jersey,2007,05,1.58
New Jersey,2007,06,4.05
New Jersey,2007,07,4.48
New Jersey,2007,08,4.49
New Jersey,2007,09,0.99
New Jersey,2007,10,5.50
New Jersey,2007,11,2.34
New Jersey,2007,12,5.38
New Jersey,2008,01,2.06
New Jersey,2008,02,5.24
New Jersey,2008,03,4.09
New Jersey,2008,04,2.67
New Jersey,2008,05,4.57
New Jersey,2008,06,3.10
New Jersey,2008,07,3.92
New Jersey,2008,08,2.34
New Jersey,2008,09,6.17
New Jersey,2008,10,2.84
New Jersey,2008,11,3.80
New Jersey,2008,12,6.44
New Jersey,2009,01,2.93
New Jersey,2009,02,0.66
New Jersey,2009,03,2.01
New Jersey,2009,04,4.40
New Jersey,2009,05,4.43
New Jersey,2009,06,6.79
New Jersey,2009,07,5.00
New Jersey,2009,08,7.39
New Jersey,2009,09,3.99
New Jersey,2009,10,5.67
New Jersey,2009,11,2.19
New Jersey,2009,12,7.71
New Jersey,2010,01,2.64
New Jersey,2010,02,4.62
New Jersey,2010,03,8.67
New Jersey,2010,04,2.51
New Jersey,2010,05,3.35
New Jersey,2010,06,2.24
New Jersey,2010,07,4.07
New Jersey,2010,08,2.51
New Jersey,2010,09,3.18
New Jersey,2010,10,5.38
New Jersey,2010,11,2.17
New Jersey,2010,12,3.27
New Jersey,2011,01,3.33
New Jersey,2011,02,3.07
New Jersey,2011,03,5.55
New Jersey,2011,04,5.68
New Jersey,2011,05,3.77
New Jersey,2011,06,3.43
New Jersey,2011,07,4.12
New Jersey,2011,08,15.67
New Jersey,2011,09,7.12
New Jersey,2011,10,4.19
New Jersey,2011,11,3.83
New Jersey,2011,12,4.21
New Jersey,2012,01,2.78
New Jersey,2012,02,1.33
New Jersey,2012,03,1.65
New Jersey,2012,04,2.87
New Jersey,2012,05,4.27
New Jersey,2012,06,4.30
New Jersey,2012,07,3.43
New Jersey,2012,08,4.62
New Jersey,2012,09,4.45
New Jersey,2012,10,5.43
New Jersey,2012,11,1.30
New Jersey,2012,12,5.57
New Jersey,2013,01,3.00
New Jersey,2013,02,2.89
New Jersey,2013,03,2.89
New Jersey,2013,04,2.60
New Jersey,2013,05,3.82
New Jersey,2013,06,9.49
New Jersey,2013,07,5.27
New Jersey,2013,08,4.67
New Jersey,2013,09,2.11
New Jersey,2013,10,2.01
New Jersey,2013,11,2.89
New Jersey,2013,12,4.74
New Jersey,2014,01,3.12
New Jersey,2014,02,4.96
New Jersey,2014,03,3.97
New Jersey,2014,04,4.42
New Jersey,2014,05,4.72
New Jersey,2014,06,3.32
New Jersey,2014,07,5.23
New Jersey,2014,08,4.08
New Jersey,2014,09,2.50
New Jersey,2014,10,3.64
New Jersey,2014,11,4.34
New Jersey,2014,12,4.65
New Jersey,2015,01,4.43
New Jersey,2015,02,2.18
New Jersey,2015,03,4.55
New Jersey,2015,04,2.66
New Jersey,2015,05,1.21
New Jersey,2015,06,8.12
New Jersey,2015,07,3.68
New Jersey,2015,08,2.26
New Jersey,2015,09,3.60
New Jersey,2015,10,4.02
New Jersey,2015,11,2.30
New Jersey,2015,12,4.84
New Mexico,2000,01,0.23
New Mexico,2000,02,0.16
New Mexico,2000,03,1.62
New Mexico,2000,04,0.34
New Mexico,2000,05,0.12
New Mexico,2000,06,2.27
New Mexico,2000,07,1.71
New Mexico,2000,08,1.69
New Mexico,2000,09,0.22
New Mexico,2000,10,3.23
New Mexico,2000,11,1.29
New Mexico,2000,12,0.48
New Mexico,2001,01,1.16
New Mexico,2001,02,0.70
New Mexico,2001,03,1.06
New Mexico,2001,04,0.41
New Mexico,2001,05,1.02
New Mexico,2001,06,0.80
New Mexico,2001,07,1.78
New Mexico,2001,08,2.39
New Mexico,2001,09,0.92
New Mexico,2001,10,0.23
New Mexico,2001,11,0.94
New Mexico,2001,12,0.41
New Mexico,2002,01,0.52
New Mexico,2002,02,0.33
New Mexico,2002,03,0.43
New Mexico,2002,04,0.26
New Mexico,2002,05,0.14
New Mexico,2002,06,0.73
New Mexico,2002,07,2.25
New Mexico,2002,08,1.75
New Mexico,2002,09,2.61
New Mexico,2002,10,1.54
New Mexico,2002,11,0.56
New Mexico,2002,12,1.17
New Mexico,2003,01,0.07
New Mexico,2003,02,1.07
New Mexico,2003,03,0.67
New Mexico,2003,04,0.16
New Mexico,2003,05,0.38
New Mexico,2003,06,1.26
New Mexico,2003,07,0.78
New Mexico,2003,08,1.63
New Mexico,2003,09,0.94
New Mexico,2003,10,1.03
New Mexico,2003,11,0.86
New Mexico,2003,12,0.22
New Mexico,2004,01,0.49
New Mexico,2004,02,1.07
New Mexico,2004,03,0.87
New Mexico,2004,04,2.61
New Mexico,2004,05,0.17
New Mexico,2004,06,1.20
New Mexico,2004,07,2.32
New Mexico,2004,08,2.25
New Mexico,2004,09,2.22
New Mexico,2004,10,1.61
New Mexico,2004,11,1.71
New Mexico,2004,12,0.73
New Mexico,2005,01,1.63
New Mexico,2005,02,1.85
New Mexico,2005,03,1.13
New Mexico,2005,04,0.84
New Mexico,2005,05,1.21
New Mexico,2005,06,0.47
New Mexico,2005,07,0.98
New Mexico,2005,08,3.03
New Mexico,2005,09,1.83
New Mexico,2005,10,1.24
New Mexico,2005,11,0.06
New Mexico,2005,12,0.07
New Mexico,2006,01,0.16
New Mexico,2006,02,0.11
New Mexico,2006,03,0.55
New Mexico,2006,04,0.29
New Mexico,2006,05,0.39
New Mexico,2006,06,1.05
New Mexico,2006,07,3.21
New Mexico,2006,08,4.78
New Mexico,2006,09,2.36
New Mexico,2006,10,1.88
New Mexico,2006,11,0.17
New Mexico,2006,12,1.02
New Mexico,2007,01,1.04
New Mexico,2007,02,0.53
New Mexico,2007,03,1.03
New Mexico,2007,04,0.77
New Mexico,2007,05,1.98
New Mexico,2007,06,1.14
New Mexico,2007,07,2.33
New Mexico,2007,08,1.99
New Mexico,2007,09,1.80
New Mexico,2007,10,0.25
New Mexico,2007,11,0.42
New Mexico,2007,12,1.47
New Mexico,2008,01,0.61
New Mexico,2008,02,0.56
New Mexico,2008,03,0.19
New Mexico,2008,04,0.16
New Mexico,2008,05,0.98
New Mexico,2008,06,0.56
New Mexico,2008,07,4.06
New Mexico,2008,08,2.78
New Mexico,2008,09,1.27
New Mexico,2008,10,1.32
New Mexico,2008,11,0.38
New Mexico,2008,12,0.87
New Mexico,2009,01,0.20
New Mexico,2009,02,0.19
New Mexico,2009,03,0.49
New Mexico,2009,04,0.46
New Mexico,2009,05,0.91
New Mexico,2009,06,1.48
New Mexico,2009,07,2.67
New Mexico,2009,08,1.26
New Mexico,2009,09,1.75
New Mexico,2009,10,1.17
New Mexico,2009,11,0.40
New Mexico,2009,12,0.96
New Mexico,2010,01,1.44
New Mexico,2010,02,1.18
New Mexico,2010,03,1.00
New Mexico,2010,04,0.87
New Mexico,2010,05,0.47
New Mexico,2010,06,0.89
New Mexico,2010,07,3.70
New Mexico,2010,08,2.26
New Mexico,2010,09,1.43
New Mexico,2010,10,0.81
New Mexico,2010,11,0.10
New Mexico,2010,12,0.67
New Mexico,2011,01,0.08
New Mexico,2011,02,0.34
New Mexico,2011,03,0.15
New Mexico,2011,04,0.25
New Mexico,2011,05,0.23
New Mexico,2011,06,0.17
New Mexico,2011,07,1.70
New Mexico,2011,08,1.84
New Mexico,2011,09,1.66
New Mexico,2011,10,1.08
New Mexico,2011,11,0.47
New Mexico,2011,12,1.83
New Mexico,2012,01,0.28
New Mexico,2012,02,0.36
New Mexico,2012,03,0.27
New Mexico,2012,04,0.39
New Mexico,2012,05,0.81
New Mexico,2012,06,0.33
New Mexico,2012,07,1.95
